created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2021-01-01 00:00:30 +0530,22862,133.2,120.3,52.96,26.67,,,
2021-01-01 00:01:00 +0530,22863,133.0,120.0,52.96,26.67,,,
2021-01-01 00:01:30 +0530,22864,134.0,120.7,52.93,26.67,,,
2021-01-01 00:02:00 +0530,22865,132.7,119.8,52.99,26.68,,,
2021-01-01 00:02:30 +0530,22866,134.0,120.8,52.99,26.68,,,
2021-01-01 00:03:00 +0530,22867,134.4,121.2,53.05,26.66,,,
2021-01-01 00:03:30 +0530,22868,132.9,120.0,53.07,26.64,,,
2021-01-01 00:04:00 +0530,22869,133.9,121.1,53.02,26.65,,,
2021-01-01 00:04:30 +0530,22870,133.9,120.9,53.02,26.66,,,
2021-01-01 00:05:00 +0530,22871,132.8,120.1,52.99,26.66,,,
2021-01-01 00:05:30 +0530,22872,133.5,120.5,52.99,26.66,,,
2021-01-01 00:06:00 +0530,22873,136.4,122.7,53.05,26.67,,,
2021-01-01 00:06:30 +0530,22874,135.3,122.1,53.07,26.65,,,
2021-01-01 00:07:00 +0530,22875,133.4,120.6,53.07,26.64,,,
2021-01-01 00:07:30 +0530,22876,135.8,122.6,53.07,26.64,,,
2021-01-01 00:08:00 +0530,22877,133.9,120.9,53.07,26.65,,,
2021-01-01 00:08:30 +0530,22878,137.2,123.9,53.1,26.65,,,
2021-01-01 00:09:00 +0530,22879,134.7,121.7,53.05,26.65,,,
2021-01-01 00:09:30 +0530,22880,136.6,123.3,53.07,26.66,,,
2021-01-01 00:10:00 +0530,22881,134.1,121.3,53.1,26.66,,,
2021-01-01 00:10:30 +0530,22882,132.6,120.0,53.05,26.65,,,
2021-01-01 00:11:00 +0530,22883,135.1,122.2,53.05,26.65,,,
2021-01-01 00:11:30 +0530,22884,134.5,121.8,53.02,26.65,,,
2021-01-01 00:12:00 +0530,22885,135.0,122.1,53.02,26.67,,,
2021-01-01 00:12:30 +0530,22886,135.4,122.4,53.07,26.66,,,
2021-01-01 00:13:00 +0530,22887,134.5,121.7,53.07,26.66,,,
2021-01-01 00:13:30 +0530,22888,137.1,123.9,53.05,26.67,,,
2021-01-01 00:14:00 +0530,22889,136.6,123.5,53.05,26.66,,,
2021-01-01 00:14:30 +0530,22890,134.9,122.1,53.05,26.66,,,
2021-01-01 00:15:00 +0530,22891,133.9,121.1,52.99,26.67,,,
2021-01-01 00:15:30 +0530,22892,136.0,122.8,53.05,26.67,,,
2021-01-01 00:16:00 +0530,22893,137.1,123.8,53.17,26.64,,,
2021-01-01 00:16:30 +0530,22894,135.2,122.1,53.17,26.64,,,
2021-01-01 00:17:00 +0530,22895,134.6,121.6,53.17,26.64,,,
2021-01-01 00:17:30 +0530,22896,137.2,123.6,53.14,26.66,,,
2021-01-01 00:18:00 +0530,22897,136.3,123.2,53.2,26.64,,,
2021-01-01 00:18:30 +0530,22898,136.7,123.2,53.2,26.65,,,
