created_at,entry_id,field1,field2,field3,field4
2021-03-16 19:38:00 +0530,13,66.4,42.8,33.42,30.01
2021-03-16 19:38:30 +0530,14,62.6,40.0,33.14,30.19
2021-03-16 19:39:00 +0530,15,60.6,43.3,32.83,30.34
2021-03-16 19:39:30 +0530,16,54.0,39.8,32.67,30.48
2021-03-16 19:40:00 +0530,17,70.3,42.4,32.93,30.54
2021-03-16 19:40:30 +0530,18,72.5,42.4,33.25,30.59
2021-03-16 19:41:00 +0530,19,55.5,40.1,32.85,30.65
2021-03-16 19:41:30 +0530,20,65.9,38.6,32.99,30.77
2021-03-16 19:42:00 +0530,21,52.5,39.5,32.99,30.79
2021-03-16 19:42:30 +0530,22,60.7,38.9,32.89,30.89
2021-03-16 19:43:00 +0530,23,64.0,40.3,32.8,30.96
2021-03-16 19:43:30 +0530,24,59.4,39.3,32.57,30.99
2021-03-16 19:44:00 +0530,25,57.8,37.7,32.21,30.98
2021-03-16 19:44:30 +0530,26,58.1,38.1,32.16,30.97
2021-03-16 19:45:00 +0530,27,58.3,38.0,31.89,31.0
2021-03-16 19:45:30 +0530,28,60.5,41.4,32.42,31.14
2021-03-16 19:46:00 +0530,29,61.3,39.6,32.44,31.22
2021-03-16 19:46:30 +0530,30,58.1,39.4,32.48,31.25
2021-03-16 19:47:00 +0530,31,59.3,38.5,32.48,31.25
2021-03-16 19:47:30 +0530,32,60.5,39.2,32.52,31.22
2021-03-16 19:48:00 +0530,33,59.1,38.1,32.44,31.26
2021-03-16 19:48:30 +0530,34,55.9,38.2,32.6,31.28
2021-03-16 19:49:00 +0530,35,55.6,37.9,32.46,31.38
2021-03-16 19:49:30 +0530,36,52.8,38.5,32.5,31.37
2021-03-16 19:50:00 +0530,37,60.1,37.2,32.44,31.37
2021-03-16 19:50:30 +0530,38,65.2,40.7,32.66,31.37
2021-03-16 19:51:00 +0530,39,61.9,39.3,32.58,31.36
2021-03-16 19:51:30 +0530,40,62.0,41.2,32.54,31.49
2021-03-16 19:52:00 +0530,41,59.8,38.3,32.54,31.46
2021-03-16 19:52:30 +0530,42,69.3,39.3,32.78,31.45
